name,categories,address,lat,lng,price,likes,photos,tips,rating,cuisine_similarity,budget_match,rating_match,like_probability
بلنزي للوجبات السريعه,breakfast spot,"الرياض 12771, المملكة العربية السعودية",24.616398,46.69299,Cheap,0.0,1,0,,0.0,1,0,0.5449488073458703
Caffeine Injection,food truck,"الرياض 13315, المملكة العربية السعودية",24.618203619565648,46.690146466036566,Cheap,3.0,5,1,,0.0,1,0,0.5449488073458703
ارخص بيتزا في الحاره,pizza place,المملكة العربية السعودية,24.61649325977268,46.69075969975045,Cheap,0.0,2,0,,0.0,1,0,0.5449488073458703
ابو جبارة,falafel restaurant,"شارع المدينة, الرياض, المملكة العربية السعودية",24.617098764835127,46.69246264202138,Cheap,0.0,0,2,,0.0,1,0,0.5449488073458703
شعبيات,middle eastern restaurant,المملكة العربية السعودية,24.61499883694522,46.69100027810651,Moderate,1.0,0,0,,0.0,0,0,0.16572613385048973
ليالي توتي,restaurant,"الجرداية (الجرادية), Alriyadh, المملكة العربية السعودية",24.615591049194336,46.69917678833008,Moderate,1.0,6,0,,0.0,0,0,0.16572613385048973
فن السيريه,african restaurant,"الرياض 12747, المملكة العربية السعودية",24.619584,46.694438,Moderate,0.0,11,1,,0.0,0,0,0.16572613385048973
مطعم الزهور,fast food restaurant,المملكة العربية السعودية,24.619757,46.692383,Cheap,2.0,0,1,,0.0,1,0,0.5449488073458703
Maestro Pizza (مايسترو بيتزا),pizza place,المملكة العربية السعودية,24.61721728506021,46.693811828572905,Cheap,1.0,0,0,,0.0,1,0,0.5449488073458703
بروست الشراع,fast food restaurant,المملكة العربية السعودية,24.61889,46.692646,Cheap,1.0,0,0,,0.0,1,0,0.5449488073458703
مطعم سعيد عبدالله آل محاصر البخاري,middle eastern restaurant,المملكة العربية السعودية,24.61747338210683,46.69353821437337,Moderate,0.0,1,0,,0.0,0,0,0.16572613385048973
مطعم نصيل التاج,turkish restaurant,"Madina Road, الرياض, المملكة العربية السعودية",24.617364253356666,46.69374106613648,Moderate,0.0,0,0,,0.0,0,0,0.16572613385048973
بيت الشوايه,arepa restaurant,المملكة العربية السعودية,24.6186453041216,46.69640180260354,Cheap,1.0,1,0,,0.0,1,0,0.5449488073458703
مطعم السيريه الحجازي,bbq joint,المملكة العربية السعودية,24.617775,46.692675,Moderate,2.0,0,2,,0.0,0,0,0.16572613385048973
Shawaya House (بيت الشواية),restaurant,"Madina Road (Asir Street), الرياض, المملكة العربية السعودية",24.61739386581551,46.69374578362913,Moderate,0.0,1,0,,0.0,0,0,0.16572613385048973
كبدة الشيف احمد قمبو,african restaurant,"الرياض 12771, المملكة العربية السعودية",24.617678,46.695893,Moderate,0.0,2,0,,0.0,0,0,0.16572613385048973
مطعم درة اخوان البخاري,restaurant,المملكة العربية السعودية,24.61736177575937,46.6937080437004,Moderate,0.0,0,0,,0.0,0,0,0.16572613385048973
مطاعم نسمة الطاهي للمثلوثة و الأكلات الشعبية,middle eastern restaurant,المملكة العربية السعودية,24.61749962673781,46.69383069857285,Moderate,1.0,0,1,,0.0,0,0,0.16572613385048973
Dunkin' Donuts Tammimi,donut shop,"King Fahd Rd., الرياض, المملكة العربية السعودية",24.61819117713657,46.69504311098628,Cheap,1.0,3,0,,0.27072508730579614,1,0,0.6742060147772858
مشويات الهوساوي,african restaurant,"الرياض - شارع المدينة المنورة, الرياض 12771, المملكة العربية السعودية",24.617602,46.695041,Moderate,1.0,5,1,,0.0,0,0,0.16572613385048973
مشويات ركن الحطاب,african restaurant,المملكة العربية السعودية,24.617505965377145,46.69353821437337,Moderate,0.0,1,0,,0.0,0,0,0.16572613385048973
فرن باكستاني و تميس,breakfast spot,المملكة العربية السعودية,24.617312654100346,46.6937269136612,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
منارة الكباب,kebab restaurant,"عسير, الرياض, المملكة العربية السعودية",24.618012,46.70349,Unknown,0.0,0,0,,0.0,0,0,0.16572613385048973
بيت الكبدة,breakfast spot,"مقابل الرئاسة العامة للبحوث واالعلمية والافتاء, الرياض, المملكة العربية السعودية",24.617474889339185,46.70506892145767,Cheap,113.0,94,22,8.5,0.0,1,1,0.7809091203153626
كبدة دم,breakfast spot,المملكة العربية السعودية,24.617547,46.706068,Cheap,0.0,2,0,,0.0,1,0,0.5449488073458703
حميس و تميس للكبدة و الشعبيات,breakfast spot,"Asir St. | شارع عسير (أول محل شرق شارع عسير), Riyadh, المملكة العربية السعودية",24.61919182943921,46.70559281031864,Cheap,2.0,3,0,,0.0,1,0,0.5449488073458703
Peshawari Chapli Kabab,pakistani restaurant,"الرياض 12653, المملكة العربية السعودية",24.617823,46.712234,Unknown,1.0,5,0,,0.0,0,0,0.16572613385048973
فلفلة,falafel restaurant,المملكة العربية السعودية,24.61609261216981,46.72095763251626,Cheap,39.0,11,4,7.7,0.0,1,1,0.7809091203153626
فلافل روائع العمدة,egyptian restaurant,"الرياض 12654, المملكة العربية السعودية",24.618613,46.719023,Unknown,0.0,0,0,,0.0,0,0,0.16572613385048973
Indian Summer Restaurant مطعم الصيف الهندي,indian restaurant,"3aeshah bent abi baker, المملكة العربية السعودية",24.616782389058475,46.71814116524335,Moderate,3.0,1,0,,0.0,0,0,0.16572613385048973
شيخ البلد,middle eastern restaurant,المملكة العربية السعودية,24.61826827470201,46.72466666057448,Moderate,59.0,27,15,8.3,0.0,0,1,0.3715589095019695
Al-Afandi (الأفندي),fried chicken joint,"Al Hair Rd (Al Hair Rd), الرياض, المملكة العربية السعودية",24.61733857430585,46.725494721227896,Cheap,19.0,12,10,7.4,0.0,1,1,0.7809091203153626
الشرقاوي للأكلات مصرية,egyptian restaurant,"شارع منفوحة العام, الرياض, المملكة العربية السعودية",24.61720954411233,46.725439353328646,Unknown,38.0,8,13,7.8,0.0,0,1,0.3715589095019695
Delis Bodega,deli / bodega  grocery store  convenience store,"الرياض 12656, المملكة العربية السعودية",24.61549,46.726498,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
مطعم برج العمده,arepa restaurant,"الرياض, المملكة العربية السعودية",24.6169795093802,46.72558483003245,Cheap,0.0,2,0,,0.0,1,0,0.5449488073458703
مطعم مذاق الطواجن,middle eastern restaurant,"الرياض, المملكة العربية السعودية",24.617669,46.723695,Moderate,0.0,0,0,,0.0,0,0,0.16572613385048973
شواية الريف,restaurant,"الرياض, المملكة العربية السعودية",24.617073,46.722876,Moderate,1.0,2,0,,0.0,0,0,0.16572613385048973
ركن المصريين,african restaurant,المملكة العربية السعودية,24.617575,46.724009,Moderate,1.0,1,0,,0.0,0,0,0.16572613385048973
AL-AFANDI (الأفندي),fried chicken joint,المملكة العربية السعودية,24.617497436973963,46.725480979291646,Cheap,2.0,4,2,,0.0,1,0,0.5449488073458703
AL TYSEER (مطاعم التيسير),middle eastern restaurant,"غبيرا, الرياض, المملكة العربية السعودية",24.61831751227508,46.72641246158828,Moderate,17.0,14,7,7.7,0.0,0,1,0.3715589095019695
كبدة أبو عبده,breakfast spot,المملكة العربية السعودية,24.61858845772493,46.72835111532744,Cheap,4.0,5,1,,0.0,1,0,0.5449488073458703
مطعم البيت السوداني,ethiopian restaurant,"قبل مطعم التيسير, المملكة العربية السعودية",24.618531447368163,46.726274026764656,Moderate,1.0,2,0,,0.0,0,0,0.16572613385048973
مطاعم ومطابخ أصالة قريتي,middle eastern restaurant,المملكة العربية السعودية,24.61922375977188,46.72433863534475,Moderate,2.0,4,0,,0.0,0,0,0.16572613385048973
Soup HOME,soup place,"Suudi Arabistan, Al Bathaa Al Gubera, المملكة العربية السعودية",24.616997,46.731544,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
Deccan Darbar Restaurant (مطعم سنة),indian restaurant,"Ghubaira, الرياض, المملكة العربية السعودية",24.61864410450336,46.72649589348254,Moderate,7.0,2,2,7.4,0.0,0,1,0.3715589095019695
مطعم النعمة التركي,turkish restaurant,المملكة العربية السعودية,24.619018,46.725115,Moderate,0.0,0,0,,0.0,0,0,0.16572613385048973
مطعم العباسية,african restaurant,المملكة العربية السعودية,24.618492126464844,46.7273063659668,Moderate,1.0,0,0,,0.0,0,0,0.16572613385048973
مشويات المعلم محمد,african restaurant,"غبيرة-شارع البيطار (شارع الاصيحر), الرياض 12665, المملكة العربية السعودية",24.617204,46.729935,Moderate,0.0,1,0,,0.0,0,0,0.16572613385048973
شواية محمد,middle eastern restaurant,المملكة العربية السعودية,24.616105654036733,46.737075827131065,Moderate,1.0,0,0,,0.0,0,0,0.16572613385048973
KAHVALTI,breakfast spot,"Suudi Arabistan, Al Bathaa Al Gubera, المملكة العربية السعودية",24.617989,46.732143,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
BAYSAK MALİKHANESİ,café,"Suudi Arabistan, البطحاء, المملكة العربية السعودية",24.61822747307417,46.73274632962092,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
Sabah Kahvesi,garden  coffee shop  breakfast spot,"Suudi Arabistan, Al Bathaa Al Gubera, المملكة العربية السعودية",24.61827404076977,46.73274632962092,Unknown,0.0,0,0,,0.3090727592777631,0,0,0.2705652369915402
Krua Thai Restaurant,asian restaurant,المملكة العربية السعودية,24.6165672074174,46.735352481813536,Moderate,0.0,2,0,,0.0,0,0,0.16572613385048973
Nuri's Kitchen,diner,المملكة العربية السعودية,24.61768199364649,46.74238788045947,Cheap,1.0,6,0,,0.0,1,0,0.5449488073458703
فوال بابصيل,middle eastern restaurant,"الصناعية القديمة, الرياض, المملكة العربية السعودية",24.61770155520309,46.74253898709377,Moderate,4.0,40,0,,0.0,0,0,0.16572613385048973
nafura,turkish restaurant,المملكة العربية السعودية,24.617651,46.742466,Moderate,1.0,1,0,,0.0,0,0,0.16572613385048973
Dunkin' Donuts (دانكن دوناتس),donut shop,"Mansoura District (Ma'en Bin Zaida St.), Riyadh, المملكة العربية السعودية",24.61484574316781,46.74637567250621,Cheap,43.0,111,3,8.5,0.27072508730579614,1,1,0.8603212490675765
مذاق قرمشة للمأكولات البحرية,seafood restaurant,"الرياض 12692, المملكة العربية السعودية",24.618913,46.7452,Expensive,3.0,1,2,,0.0,0,0,0.16572613385048973
هشهشة,falafel restaurant,"شارع معن بن زائدة, الرياض, المملكة العربية السعودية",24.614467997345947,46.74726008946146,Cheap,19.0,11,4,6.5,0.0,1,0,0.5449488073458703
شاورما خلطة جدة,restaurant,"المنصوره (طريق معن بن زيد), الرياض 12692, المملكة العربية السعودية",24.618206,46.745282,Moderate,7.0,7,1,7.5,0.0,0,1,0.3715589095019695
بيت الأناناس للعصيرات,juice bar,المملكة العربية السعودية,24.61767848933837,46.74535815369395,Cheap,0.0,0,1,,0.0,1,0,0.5449488073458703
عدنان للسمبوسة والمعجنات,bakery  restaurant,المملكة العربية السعودية,24.615591049194336,46.74817657470703,Cheap,19.0,1,1,7.8,0.0,1,1,0.7809091203153626
Pizza 1,pizza place  italian restaurant,"AlMansourah (Muin Ibn Zaidah), الرياض, المملكة العربية السعودية",24.61839534154924,46.7453439866316,Cheap,2.0,5,1,,0.0,1,0,0.5449488073458703
Tom Tom (توم توم),fast food restaurant,"AlMansourah (Muin Ibn Zaidah), الرياض, المملكة العربية السعودية",24.6181596167819,46.74520231622801,Cheap,8.0,1,1,6.4,0.0,1,0,0.5449488073458703
مطعم مرسى الحضارم للأسماك,fish & chips shop  yemeni restaurant,"AlMansoura District (Ma’an Bin Zaida St.), الرياض 12691, المملكة العربية السعودية",24.614301,46.746187,Cheap,1.0,2,1,,0.11235512423068218,1,0,0.6004380613066197
بوفية عبدالكريم مد الله الدخيل,middle eastern restaurant,المملكة العربية السعودية,24.615716019194032,46.74608067917854,Moderate,0.0,5,0,,0.0,0,0,0.16572613385048973
بلدة العصير,juice bar,"الرياض 12691, المملكة العربية السعودية",24.614793,46.746127,Cheap,2.0,3,0,,0.0,1,0,0.5449488073458703
فوال يمني,middle eastern restaurant,المملكة العربية السعودية,24.616687,46.745852,Moderate,2.0,0,0,,0.0,0,0,0.16572613385048973
Herfy (هرفي),burger joint  fast food restaurant,المملكة العربية السعودية,24.614435,46.74645200000001,Cheap,1.0,1,0,,0.0,1,0,0.5449488073458703
مخابز و حلويات التسهيلات,bakery,"شارع معن بن زائدة, الرياض, المملكة العربية السعودية",24.618653245147662,46.74495203282597,Cheap,9.0,1,2,6.5,0.0,1,0,0.5449488073458703
قرمشة للأسماك الطازجة,seafood restaurant,"حي المنصورة-شارع الشباب-مقابل قصر الابطال (معن بن زائدة), الرياض, المملكة العربية السعودية",24.615942,46.746412,Expensive,9.0,8,2,7.6,0.0,0,1,0.3715589095019695
Foul Al taif,middle eastern restaurant,المملكة العربية السعودية,24.61870138969545,46.74664737311346,Moderate,1.0,1,1,,0.0,0,0,0.16572613385048973
براڤو للعرائسي,juice bar,"الرياض, المملكة العربية السعودية",24.61906,46.744412,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
BURGERIE (برجري),burger joint,"الرياض, المملكة العربية السعودية",24.61866400000001,46.74513,Cheap,3.0,0,0,,0.0,1,0,0.5449488073458703
مخبز وحلويات رغيف اليوم,bakery,المملكة العربية السعودية,24.6149324363257,46.75080332419597,Cheap,0.0,1,0,,0.0,1,0,0.5449488073458703
مطاعم ومطابخ بيت المائدة,restaurant,"شارع أبها - حي المنصورة, الرياض, المملكة العربية السعودية",24.616305,46.749672,Moderate,0.0,0,0,,0.0,0,0,0.16572613385048973
Maestro Pizza (مايسترو بيتزا),pizza place,"Mansoura District (Ma'an Bin Zaida), Riyadh, المملكة العربية السعودية",24.61461999758791,46.74630794636842,Cheap,23.0,3,1,7.2,0.0,1,1,0.7809091203153626
بيت المائدة,middle eastern restaurant,"المنصورة, الرياض الجنوب, المملكة العربية السعودية",24.61606315044681,46.74984459130361,Moderate,1.0,1,0,,0.0,0,0,0.16572613385048973
Corn World (عالم الذرة),snack place,"Mansoura District (Ma'en bin Zaidah st.), Riyadh 11411, المملكة العربية السعودية",24.614566,46.746425,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
Genneh (شاورما جنيه),fast food restaurant  shawarma place,المملكة العربية السعودية,24.618499257962288,46.75244475969228,Cheap,30.0,7,9,8.2,0.0,1,1,0.7809091203153626
Nasamat Alshalal Restaurant (مطعم نسمات الشلال),fast food restaurant,"Khanshilila, Riyadh, المملكة العربية السعودية",24.61903901205679,46.75158279580621,Cheap,21.0,11,4,7.6,0.0,1,1,0.7809091203153626
Shallal Restaurant,fried chicken joint  fast food restaurant,"Mansoura District (Kharj Road), الرياض, المملكة العربية السعودية",24.61937533358916,46.75121273756679,Cheap,20.0,5,3,8.2,0.0,1,1,0.7809091203153626
Sanabel AlSalam (سنابل السلام),dessert shop,"Al Mansoura District (Kharj Road), Riyadk, المملكة العربية السعودية",24.61684,46.754889,Cheap,21.0,6,2,5.8,0.31805456601993665,1,0,0.6948510936216132
غصن التوت,fast food restaurant,"Mansoura District (Kharj Road), Riyadh, المملكة العربية السعودية",24.6160107967065,46.75589955665824,Cheap,4.0,0,1,,0.0,1,0,0.5449488073458703
KFC (كنتاكي),fried chicken joint,"Mansoura District (Kharj Road), الرياض, المملكة العربية السعودية",24.617869553094437,46.75328373813907,Cheap,22.0,6,3,7.0,0.0,1,1,0.7809091203153626
Brosted Hammana (بروستد حمانا اللبنانية),middle eastern restaurant,"Mansoura District (Kharj Road), Riyadh, المملكة العربية السعودية",24.619128,46.751325,Moderate,2.0,0,1,,0.0,0,0,0.16572613385048973
أبو نعمان فرع رقم ٦,afghan restaurant,المملكة العربية السعودية,24.61955863389917,46.75064773269649,Moderate,4.0,68,1,,0.0,0,0,0.16572613385048973
Yacht Harbor Restaurant (مطعم ومطبخ مرفئ اليخت),restaurant,"حي المنصورة, الرياض 12692, المملكة العربية السعودية",24.616133,46.755843,Moderate,0.0,2,0,,0.0,0,0,0.16572613385048973
Le Churro Station,snack place,"AlKharj Road, الرياض 12692, المملكة العربية السعودية",24.618028,46.753075,Cheap,2.0,1,0,,0.0,1,0,0.5449488073458703
Nasimi Beach Dubai,african restaurant,المملكة العربية السعودية,24.61883281331976,46.751251998589325,Moderate,0.0,0,0,,0.0,0,0,0.16572613385048973
Brosted AlShalal,middle eastern restaurant,"Al Mansurah District, الرياض, المملكة العربية السعودية",24.61946094862408,46.751218938233954,Moderate,3.0,3,1,,0.0,0,0,0.16572613385048973
Crispy Chicken,fast food restaurant,المملكة العربية السعودية,24.61777054275488,46.7530656285896,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
Eat Street,food court,"Near Cement Factory (40th Street), الرياض, المملكة العربية السعودية",24.617405,46.754528,Unknown,0.0,1,0,,0.0,0,0,0.16572613385048973
2 Hot (تو هوت),fast food restaurant,المملكة العربية السعودية,24.618142,46.752755,Cheap,2.0,1,0,,0.0,1,0,0.5449488073458703
Al Tazaj (الطازج),fried chicken joint,"طريق الخرج, الرياض, المملكة العربية السعودية",24.61578925867259,46.75649062560857,Cheap,66.0,30,7,7.5,0.0,1,1,0.7809091203153626
مطعم ومطبخ وادي المسيله,middle eastern restaurant,"حي المنصورة || طريق الخرج القديم, الرياض, المملكة العربية السعودية",24.61520831565341,46.757223515277126,Moderate,17.0,18,10,8.2,0.0,0,1,0.3715589095019695
Second Coffee (القهوة الثانية),café  coffee shop,المملكة العربية السعودية,24.61484868351004,46.75764368423364,Cheap,13.0,37,2,6.6,0.7793832838301591,1,0,0.8525814338417477
Herfy 63,burger joint,"Mansourah, الرياض 12692, المملكة العربية السعودية",24.615542,46.756959,Cheap,0.0,1,0,,0.0,1,0,0.5449488073458703
Herfy (هرفي),fast food restaurant,"Al Kharj Road - طريق الخرج, Riyadh, المملكة العربية السعودية",24.61507621369856,46.75697482844667,Cheap,9.0,5,2,7.4,0.0,1,1,0.7809091203153626
Indian Jungle (غابة الهند),north indian restaurant,"Prince Mashari Ibn Saud Ibn Abdulaziz St., الرياض, المملكة العربية السعودية",24.614419,46.758636,Unknown,14.0,19,10,6.8,0.0,0,0,0.16572613385048973
INDIAN FOOD (طعام الهند),indian restaurant,"حي المنصورة - طريق الخرج, الرياض, المملكة العربية السعودية",24.61473194075387,46.75928158685876,Moderate,4.0,7,5,,0.0,0,0,0.16572613385048973
غابات الهند,indian restaurant,المملكة العربية السعودية,24.614432,46.758173,Moderate,2.0,2,2,,0.0,0,0,0.16572613385048973
a3ali al-sham (أعالي الشام),lebanese restaurant,"Al Kharj Road, الرياض, المملكة العربية السعودية",24.614436,46.758727,Unknown,1.0,0,0,,0.0,0,0,0.16572613385048973
Cone Zone (كون زون),ice cream shop,"AlMansoura District (AlKharj Road), الرياض, المملكة العربية السعودية",24.616984,46.755122,Cheap,0.0,2,0,,0.20578743939512187,1,0,0.6447559206069757
Mango Taste (طعم المانجا),juice bar,"Mansuorah (Kharj Rd), الرياض, المملكة العربية السعودية",24.618219441064788,46.7528011367996,Cheap,4.0,4,1,5.3,0.0,1,0,0.5449488073458703
دانكن دونتس 🍩 DUNKIN' DONUTS,donut shop,"محطة ساسكو - طريق الخرج, الرياض, المملكة العربية السعودية",24.61694051255279,46.75426609010806,Cheap,13.0,10,1,7.7,0.27072508730579614,1,1,0.8603212490675765
Meed Store,bagel shop  snack place,"Al Mansura District Area (Kharj Road - Prince Mushari Bin Saud St.), الرياض, المملكة العربية السعودية",24.617335468005923,46.75485570787444,Cheap,1.0,0,0,,0.14341668074424552,1,0,0.6153954142265664
كتاكيت فرع حي المنصورة KATAKEET,restaurant,المملكة العربية السعودية,24.61887712846311,46.75184708870941,Moderate,0.0,4,0,,0.0,0,0,0.16572613385048973
الطازج,restaurant,المملكة العربية السعودية,24.61517301380348,46.75656555297062,Moderate,3.0,0,1,,0.0,0,0,0.16572613385048973
قريتي للمثلوثة,middle eastern restaurant,"حي المنصورة (طريق الخرج), الرياض 11411, المملكة العربية السعودية",24.61622543293057,46.75606487406744,Moderate,2.0,1,1,,0.0,0,0,0.16572613385048973
قهوة المغرب,café,"الرياض, المملكة العربية السعودية",24.61592952731656,46.81735479418589,Cheap,0.0,3,0,,0.0,1,0,0.5449488073458703
حميس وتميس للكبدة,breakfast spot,"مقابل الرئاسة العامة للافتاء (عسير), الرياض, المملكة العربية السعودية",24.618902407269072,46.81578002083823,Cheap,3.0,1,0,,0.0,1,0,0.5449488073458703
Sultans Village قرية السلاطين,halal restaurant,"Almajd Street, الرياض, المملكة العربية السعودية",24.621034,46.518288,Unknown,4.0,12,5,,0.0,0,0,0.16572613385048973
فروج فاد للبروستد الطازج,fried chicken joint,"Wadi Laban (Exit 33), الرياض, المملكة العربية السعودية",24.621317402537628,46.5205515583085,Cheap,1.0,0,2,,0.0,1,0,0.5449488073458703
مقهى الكوب الفضي,coffee shop,"شارع عسير (شارع الشفا), الرياض 13787, المملكة العربية السعودية",24.61973708444001,46.53267133438021,Cheap,12.0,15,4,8.3,1.0,1,1,0.9641336273406055
مائدة الحلا,bakery,"شارع الشفا, الرياض 13784, المملكة العربية السعودية",24.621288,46.533061,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
الكابس,middle eastern restaurant,المملكة العربية السعودية,24.62221941430065,46.53723602074585,Moderate,22.0,13,10,7.7,0.0,0,1,0.3715589095019695
angel coffee,café,"الرياض 13784, المملكة العربية السعودية",24.621529,46.536158,Cheap,2.0,16,0,,0.0,1,0,0.5449488073458703
جنب سيارة الايسكريم,café,"الرياض 13784, المملكة العربية السعودية",24.623181,46.534908,Cheap,1.0,4,1,,0.0,1,0,0.5449488073458703
Flafel Alsham,falafel restaurant,"الرياض 13784, المملكة العربية السعودية",24.621781,46.53581,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
فلافل الشام,falafel restaurant,"الرياض 13784, المملكة العربية السعودية",24.621836,46.535899,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
ستارسيس | قهوة مختصة,coffee shop,"Laban Des (Tabuk St), الرياض 13784, المملكة العربية السعودية",24.621106,46.544785,Cheap,2.0,7,0,,1.0,1,0,0.9003158999383325
مطعم ومخبز الطابون,bakery,المملكة العربية السعودية,24.620291,46.542069,Cheap,2.0,0,1,,0.0,1,0,0.5449488073458703
حلانا غير,dessert shop,المملكة العربية السعودية,24.62045406465105,46.546287995040615,Cheap,36.0,9,3,7.4,0.31805456601993665,1,1,0.8714216955993914
ليل نهار Leil Nhar,sandwich place,المملكة العربية السعودية,24.624252,46.539788,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
فطيرة الفلافل,falafel restaurant,المملكة العربية السعودية,24.622472,46.548951,Cheap,13.0,4,4,8.2,0.0,1,1,0.7809091203153626
فلافل ثمار,falafel restaurant,"الرياض 13784, المملكة العربية السعودية",24.621346,46.547183,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
كرك أبو فهد,food truck,"الرياض 14214, المملكة العربية السعودية",24.62124366265817,46.55120290897706,Cheap,1.0,4,0,,0.0,1,0,0.5449488073458703
Sahari Alsham (صحاري الشام),middle eastern restaurant,"Exit 33 (Alshifa street), الرياض, المملكة العربية السعودية",24.624511,46.551835,Moderate,15.0,7,3,7.6,0.0,0,1,0.3715589095019695
الكباس,afghan restaurant,"الرياض 13784, المملكة العربية السعودية",24.623674,46.551038,Moderate,4.0,5,0,,0.0,0,0,0.16572613385048973
Taxi - Steak & Burger,fast food restaurant,"Al Shifa St, الرياض 13781, المملكة العربية السعودية",24.624106,46.552608,Cheap,5.0,10,1,6.2,0.0,1,0,0.5449488073458703
كبيسة,restaurant,"الرياض 13781, المملكة العربية السعودية",24.624127,46.55278300000001,Moderate,1.0,5,0,,0.0,0,0,0.16572613385048973
فاد,fried chicken joint,المملكة العربية السعودية,24.623433,46.550964,Cheap,7.0,2,1,6.0,0.0,1,0,0.5449488073458703
بوفيه البرجر المشوي Grilled Burger,burger joint,المملكة العربية السعودية,24.623024726356217,46.55497567810989,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
فخار السمك,seafood restaurant,"الرياض 13784, المملكة العربية السعودية",24.624395,46.552591,Expensive,1.0,1,1,,0.0,0,0,0.16572613385048973
حلويات البلح العربي,bagel shop,"الرياض 13781, المملكة العربية السعودية",24.623963,46.552645,Cheap,1.0,0,0,,0.19336912856625404,1,0,0.6389883645643732
فﻻفل ثمار ( ضاحية لبن ),falafel restaurant,المملكة العربية السعودية,24.6230947014474,46.55930389588576,Cheap,6.0,0,1,,0.0,1,0,0.5449488073458703
فوال ميعاد الطائف,yemeni restaurant,"ظهرة لبن - شارع نجران (شارع نجران), الرياض 13781, المملكة العربية السعودية",24.622959,46.560443,Unknown,0.0,4,0,,0.0,0,0,0.16572613385048973
اسماك امانه,seafood restaurant,المملكة العربية السعودية,24.624231,46.557273,Expensive,0.0,0,0,,0.0,0,0,0.16572613385048973
Dunkin donuts (دانكن دونتس),donut shop,"الرياض, المملكة العربية السعودية",24.62401965995441,46.56487938423796,Cheap,11.0,18,1,7.5,0.27072508730579614,1,1,0.8603212490675765
غرفة الدختور يزيد شخصياً,café,"الرياض 13781, المملكة العربية السعودية",24.622609,46.56824500000001,Cheap,0.0,1,0,,0.0,1,0,0.5449488073458703
واحد كرك,food stand,المملكة العربية السعودية,24.62269,46.645619,Unknown,0.0,0,0,,0.0,0,0,0.16572613385048973
سيارة ايسكريم,ice cream shop,"الرياض 12765, المملكة العربية السعودية",24.623087,46.645154,Cheap,0.0,0,0,,0.20578743939512187,1,0,0.6447559206069757
Area 51,food truck,"Sae, الرياض 13512, المملكة العربية السعودية",24.62296112200588,46.67032891414445,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
المطاعم البحرية السعودية,seafood restaurant,"شارع ابن باز, الرياض, المملكة العربية السعودية",24.620515,46.679603,Expensive,6.0,1,1,6.7,0.0,0,0,0.16572613385048973
مطبقاني بن باز,afghan restaurant,المملكة العربية السعودية,24.620567739332447,46.68042524092999,Moderate,5.0,0,0,,0.0,0,0,0.16572613385048973
مطعم المأكولات البحريه,afghan restaurant,المملكة العربية السعودية,24.62159832018465,46.67965190053808,Moderate,0.0,0,0,,0.0,0,0,0.16572613385048973
Qemat Arafah (قمة عرفة),falafel restaurant,"Riyadh 12748 (Abdulaziz Bin Baz St), الرياض, المملكة العربية السعودية",24.62013947679511,46.67991042137146,Cheap,3.0,0,0,,0.0,1,0,0.5449488073458703
فلافل عرفة,falafel restaurant,"Samahat Ash Shaikh Abdulaziz Ibn Baz St (Abdulmuhsin Al Faram Rd), الرياض 12748, المملكة العربية السعودية",24.620283,46.68004000000001,Cheap,0.0,1,0,,0.0,1,0,0.5449488073458703
الرغيف الكافي,bakery,"حي البديعه (شارع الشيخ عبدالعزيز بن باز), الرياض, المملكة العربية السعودية",24.62135124206543,46.67862319946289,Cheap,3.0,8,2,,0.0,1,0,0.5449488073458703
Pizza Hut PHD (بيتزا هت),pizza place,المملكة العربية السعودية,24.6224782585365,46.683431107520754,Cheap,12.0,9,2,7.9,0.0,1,1,0.7809091203153626
صبوح زمان,breakfast spot,"الرياض 12746, المملكة العربية السعودية",24.623113,46.684297,Cheap,1.0,5,0,,0.0,1,0,0.5449488073458703
Z-BURGER,burger joint,"الرياض 12748, المملكة العربية السعودية",24.62242,46.683685,Cheap,0.0,2,0,,0.0,1,0,0.5449488073458703
فطائر وسام,buffet,المملكة العربية السعودية,24.622446,46.683542,Unknown,1.0,0,1,,0.0,0,0,0.16572613385048973
زد برجر,fast food restaurant  burger joint,"الرياض 12748, المملكة العربية السعودية",24.622424,46.683671,Cheap,1.0,4,0,,0.0,1,0,0.5449488073458703
Pizza Hut,pizza place,"Samahat Ash Shaikh Abdulaziz Ibn Baz St, Al Badiah, الرياض, المملكة العربية السعودية",24.622789,46.683683,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
